Column0,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,WeightedSum
0.8105,0.269,0.05228,0.5796,0.1558,0.405,0.422,0.3374,0.3633,0.9497,21.11
0.86,0.1469,0.3953,0.4436,0.978,0.396,0.7905,0.9067,0.0209,0.948,27.95
0.7656,0.8936,0.4768,0.41,0.4104,0.2075,0.7876,0.9478,0.638,0.2686,24.64
0.851,0.01178,0.9395,0.6445,0.8237,0.9067,0.02744,0.09094,0.5903,0.273,19.64
0.4087,0.545,0.3435,0.2048,0.04996,0.975,0.597,0.05194,0.1901,0.4197,16.17
0.3228,0.02678,0.3027,0.917,0.4517,0.2089,0.089,0.9663,0.02126,0.3057,16.45
0.184,0.6763,0.44,0.08374,0.2288,0.8477,0.2408,0.6567,0.4807,0.2281,18.9
0.826,0.06604,0.4485,0.4265,0.963,0.1849,0.1407,0.1897,0.405,0.3,15.13
0.572,0.3706,0.3665,0.7007,0.73,0.7534,0.326,0.4963,0.2361,0.6597,23.14
0.1823,0.9,0.12213,0.3706,0.3286,0.3271,0.4194,0.8647,0.9927,0.7783,28.72
0.8027,0.8926,0.8735,0.5366,0.8696,0.831,0.531,0.4397,0.6772,0.2191,25.53
0.27,0.5474,0.991,0.3271,0.911,0.2595,0.8545,0.3303,0.8853,0.02533,23.2
0.2668,0.7354,0.6523,0.3208,0.1871,0.72,0.703,0.428,0.687,0.3806,23.48
0.2646,0.29,0.503,0.9287,0.4585,0.8706,0.221,0.7637,0.644,0.655,27.98
0.03577,0.02934,0.987,0.4485,0.767,0.5728,0.7046,0.2666,0.874,0.6787,28.47
0.994,0.1301,0.8604,0.11676,0.39,0.634,0.8335,0.7373,0.2498,0.6665,25.1
0.338,0.3108,0.66,0.458,0.6787,0.3018,0.871,0.2383,0.681,0.5195,24.25
0.2688,0.962,0.3303,0.012,0.401,0.8643,0.7837,0.5625,0.5527,0.9443,29.14
0.8994,0.146,0.10236,0.724,0.857,0.1969,0.3284,0.801,0.582,0.04175,19.55
0.4885,0.7793,0.5044,0.1887,0.906,0.9004,0.3733,0.453,0.598,0.559,25.7
0.6675,0.3052,0.02655,0.1926,0.718,0.3916,0.617,0.3806,0.621,0.2335,19.2
0.6006,0.8477,0.5093,0.5107,0.3948,0.10736,0.4563,0.6704,0.962,0.82,28.02
0.301,0.9253,0.08374,0.659,0.634,0.1832,0.6924,0.6978,0.61,0.3076,23.2
0.85,0.131,0.1644,0.3162,0.8564,0.3718,0.05362,0.1316,0.1836,0.925,17.73
0.439,0.4585,0.1699,0.2078,0.4312,0.8623,0.1236,0.9907,0.3057,0.02094,17.77
0.3057,0.7793,0.1448,0.776,0.9014,0.7397,0.1963,0.11346,0.3545,0.107,16.47
0.6875,0.2942,0.7314,0.246,0.08484,0.325,0.05136,0.8623,0.3845,0.0317,14.164
0.821,0.3875,0.7217,0.1882,0.0759,0.376,0.5317,0.687,0.24,0.947,23.02
0.9917,0.9897,0.4026,0.2273,0.1863,0.6323,0.3594,0.4165,0.6035,0.5127,20.89
0.10913,0.2993,0.05032,0.7026,0.3616,0.6616,0.209,0.8296,0.719,0.02965,20.34
0.765,0.8315,0.1869,0.846,0.5034,0.1819,0.6255,0.2617,0.664,0.4248,21.39
0.395,0.0191,0.9395,0.1598,0.209,0.267,0.6846,0.8213,0.03998,0.2081,16.6
0.7134,0.854,0.5356,0.01932,0.10516,0.4014,0.7754,0.783,0.04276,0.7456,21.6
0.1064,0.844,0.376,0.1772,0.1981,0.4565,0.2532,0.1401,0.7686,0.3245,16.77
0.9287,0.849,0.1333,0.3247,0.424,0.7886,0.9683,0.781,0.1868,0.5024,25.02
0.08167,0.7207,0.7744,0.6006,0.2335,0.982,0.4048,0.8174,0.4768,0.8447,29.48
0.385,0.6187,0.9805,0.1561,0.9595,0.2378,0.02869,0.531,0.09174,0.9624,21.36
0.5273,0.566,0.8013,0.2524,0.2727,0.0875,0.754,0.9937,0.3567,0.899,26.88
0.1814,0.4375,0.3508,0.4905,0.9385,0.05743,0.899,0.08844,0.574,0.2761,19.75
0.8037,0.816,0.1785,0.7417,0.2281,0.8403,0.4773,0.1641,0.745,0.378,21.89
0.3804,0.08887,0.3157,0.539,0.467,0.3503,0.6533,0.524,0.08,0.53,18.95
0.3835,0.2083,0.5796,0.763,0.325,0.1292,0.992,0.5083,0.7656,0.673,27.3
0.11,0.5864,0.2382,0.0816,0.4602,0.1946,0.1059,0.3376,0.5493,0.1577,12.94
0.3489,0.48,0.915,0.1897,0.9844,0.983,0.5464,0.4795,0.1696,0.671,25.77
0.7554,0.674,0.6147,0.3137,0.694,0.03723,0.2632,0.0868,0.9,0.4243,19.02
0.1254,0.05038,0.9487,0.659,0.1887,0.846,0.05557,0.5464,0.914,0.891,28.4
0.3657,0.01207,0.5522,0.439,0.6245,0.9062,0.0477,0.2544,0.7246,0.541,22.2
0.6626,0.287,0.579,0.1798,0.8706,0.7085,0.383,0.7866,0.839,0.314,26.34
0.0986,0.5034,0.4946,0.11127,0.02563,0.4368,0.7363,0.249,0.1431,0.4426,15.4
0.1464,0.8467,0.2754,0.1359,0.1816,0.4543,0.9814,0.066,0.684,0.524,21.34
0.0976,0.695,0.6855,0.3162,0.462,0.8643,0.19,0.4634,0.618,0.4646,22.69
0.835,0.6797,0.7817,0.3086,0.2944,0.8105,0.869,0.03075,0.2407,0.03217,16.05
0.2373,0.71,0.776,0.1901,0.874,0.3276,0.695,0.1986,0.6973,0.1661,20.6
0.8853,0.0342,0.768,0.8716,0.608,0.284,0.518,0.3672,0.7544,0.0978,20.62
0.01602,0.2423,0.10535,0.3604,0.509,0.7515,0.399,0.9395,0.3335,0.0756,19.64
0.577,0.718,0.952,0.331,0.735,0.1508,0.12335,0.9517,0.2303,0.7427,23.23
0.1458,0.03937,0.2338,0.066,0.677,0.1051,0.10834,0.4756,0.3813,0.876,18.84
0.6436,0.7783,0.553,0.613,0.2932,0.3142,0.978,0.01084,0.633,0.9653,26.16
0.353,0.72,0.823,0.4211,0.1266,0.455,0.4355,0.2515,0.836,0.49,21.88
0.848,0.173,0.7236,0.9395,0.99,0.6055,0.9795,0.8315,0.641,0.2406,30.42
0.7607,0.04376,0.781,0.3022,0.3403,0.1873,0.3335,0.1895,0.1159,0.3325,12.055
0.2827,0.1472,0.145,0.3027,0.788,0.88,0.7485,0.1274,0.5527,0.2715,21.14
0.796,0.04608,0.3828,0.7217,0.923,0.748,0.955,0.639,0.4607,0.3801,27.72
0.1863,0.04315,0.851,0.765,0.5845,0.2603,0.525,0.5444,0.266,0.8477,24.39
0.882,0.334,0.274,0.1256,0.4146,0.322,0.793,0.829,0.9414,0.688,28.81
0.2617,0.1946,0.7886,0.2769,0.869,0.159,0.1191,0.4392,0.5166,0.3704,18.12
0.4888,0.4702,0.495,0.5327,0.0687,0.7397,0.4387,0.82,0.614,0.602,25.73
0.7295,0.892,0.816,0.1647,0.6978,0.049,0.402,0.0665,0.779,0.402,18.78
0.0554,0.03018,0.5273,0.5483,0.08887,0.643,0.9688,0.633,0.2954,0.7573,25.72
0.719,0.3586,0.75,0.9927,0.8496,0.796,0.1467,0.02866,0.0366,0.4802,17.9
0.7114,0.11536,0.6694,0.7793,0.05698,0.4988,0.687,0.365,0.4702,0.4753,21.23
0.518,0.6284,0.4055,0.1667,0.2866,0.6084,0.1149,0.4092,0.799,0.262,18.44
0.996,0.0619,0.957,0.945,0.762,0.0868,0.839,0.646,0.7656,0.8594,31.7
0.3696,0.9604,0.0807,0.6826,0.2003,0.1766,0.06635,0.1272,0.921,0.2455,15.72
0.923,0.0471,0.3306,0.4993,0.953,0.2915,0.2998,0.82,0.721,0.752,27.55
0.4565,0.705,0.492,0.664,0.4229,0.8193,0.9395,0.004025,0.00568,0.808,22.45
0.517,0.992,0.6016,0.7593,0.2136,0.0628,0.4075,0.04645,0.2346,0.6323,15.98
0.9165,0.741,0.467,0.4094,0.4526,0.2316,0.789,0.2158,0.777,0.849,25.97
0.6753,0.8794,0.2307,0.1266,0.878,0.1008,0.882,0.863,0.5645,0.6255,27.22
0.901,0.7505,0.4485,0.9956,0.0713,0.977,0.544,0.561,0.28,0.1415,20.52
0.2856,0.005642,0.1626,0.2175,0.0343,0.3513,0.2177,0.4326,0.561,0.907,19.86
0.6226,0.5957,0.393,0.665,0.5493,0.5684,0.569,0.02519,0.5254,0.94,24.67
0.4226,0.6035,0.0625,0.407,0.3716,0.777,0.073,0.953,0.577,0.2607,21.39
0.921,0.902,0.4644,0.9233,0.466,0.3975,0.4192,0.0005627,0.8857,0.681,24.19
0.1395,0.779,0.5283,0.9897,0.05936,0.6333,0.6523,0.9297,0.3057,0.573,26.23
0.3706,0.978,0.9297,0.02907,0.2812,0.2256,0.6675,0.994,0.8184,0.869,30.52
0.4768,0.5044,0.404,0.04745,0.8887,0.065,0.5684,0.326,0.5,0.9517,23.6
0.9995,0.2382,0.713,0.02315,0.1292,0.496,0.689,0.3892,0.0018215,0.923,19.9
0.687,0.5796,0.685,0.39,0.9546,0.4448,0.6235,0.234,0.6655,0.716,26.31
0.0925,0.554,0.4387,0.8926,0.4907,0.3171,0.587,0.3416,0.9585,0.7983,28.42
0.4312,0.6353,0.2014,0.558,0.0652,0.1448,0.2482,0.66,0.00805,0.792,17.0
0.1399,0.1649,0.197,0.4832,0.535,0.08594,0.634,0.4858,0.07336,0.36,15.61
0.709,0.2211,0.519,0.2524,0.083,0.773,0.3547,0.4192,0.3005,0.425,17.5
0.578,0.1556,0.03204,0.4517,0.701,0.3884,0.1968,0.505,0.8623,0.915,26.17
0.819,0.753,0.518,0.369,0.9443,0.756,0.616,0.545,0.845,0.832,32.22
0.248,0.935,0.6567,0.7715,0.9233,0.3098,0.5366,0.6714,0.3958,0.1487,22.23
0.6274,0.4666,0.1791,0.972,0.1713,0.0172,0.05154,0.531,0.0175,0.08734,9.46
0.9185,0.04126,0.1482,0.81,0.838,0.4624,0.3848,0.7017,0.2358,0.2834,20.1
0.3623,0.386,0.06964,0.7183,0.57,0.789,0.3245,0.1543,0.2137,0.338,16.69
0.831,0.0871,0.02104,0.4731,0.277,0.0352,0.5327,0.7505,0.2333,0.3484,16.28
0.1936,0.27,0.885,0.965,0.02948,0.503,0.0287,0.803,0.5024,0.8047,24.62
0.543,0.888,0.07056,0.0859,0.925,0.2512,0.2988,0.8975,0.804,0.8916,28.78
0.2094,0.893,0.02634,0.2075,0.643,0.1401,0.05487,0.558,0.0805,0.76,16.56
0.9834,0.0628,0.1888,0.4858,0.8267,0.488,0.6475,0.422,0.6465,0.3005,22.36
0.1497,0.4397,0.8423,0.2798,0.8794,0.9185,0.3306,0.4224,0.646,0.9336,29.58
0.7046,0.991,0.9517,0.00907,0.3376,0.1306,0.4287,0.543,0.912,0.678,24.7
0.886,0.9775,0.8354,0.2046,0.4658,0.661,0.3235,0.065,0.2412,0.1426,14.04
0.1146,0.926,0.4211,0.885,0.6562,0.4526,0.0719,0.8926,0.1948,0.902,25.67
0.98,0.1326,0.5786,0.08154,0.3809,0.327,0.6616,0.489,0.687,0.1434,18.88
0.2644,0.612,0.518,0.2778,0.4324,0.478,0.2922,0.844,0.2316,0.343,19.2
0.732,0.1103,0.2507,0.624,0.5127,0.09894,0.4355,0.2925,0.8394,0.621,22.0
0.8457,0.1671,0.5635,0.1088,0.0552,0.7817,0.9487,0.472,0.4736,0.3254,21.47
0.375,0.456,0.9346,0.4731,0.0562,0.609,0.8584,0.4722,0.675,0.308,23.64
0.05478,0.4932,0.4282,0.7324,0.0508,0.010475,0.429,0.9375,0.1257,0.651,19.8
0.7837,0.4885,0.9785,0.8496,0.2979,0.734,0.8003,0.4539,0.366,0.33,23.73
0.7944,0.7344,0.8584,0.3774,0.3638,0.2216,0.546,0.3438,0.6226,0.1757,18.39
0.298,0.916,0.5703,0.3716,0.571,0.4333,0.8525,0.4314,0.1014,0.9126,24.78
0.4016,0.378,0.42,0.7695,0.3945,0.4875,0.814,0.751,0.132,0.657,24.66
0.754,0.9517,0.2201,0.969,0.2334,0.2335,0.8105,0.4229,0.5493,0.9443,27.12
0.465,0.9326,0.6274,0.991,0.8984,0.818,0.4358,0.32,0.7124,0.1521,24.77
0.4346,0.7065,0.3423,0.2754,0.725,0.562,0.2507,0.699,0.5605,0.6646,24.8
0.898,0.1713,0.299,0.565,0.733,0.9536,0.483,0.1648,0.876,0.2908,23.84
0.1295,0.604,0.963,0.4543,0.686,0.02896,0.2969,0.9263,0.1365,0.9214,24.44
0.479,0.6934,0.6733,0.4055,0.67,0.2478,0.512,0.7983,0.515,0.2634,22.33
0.9146,0.9404,0.1362,0.533,0.4739,0.03128,0.4294,0.5244,0.679,0.5654,21.64
0.4583,0.3071,0.559,0.807,0.5864,0.859,0.7163,0.2878,0.353,0.4336,23.53
0.4895,0.1115,0.7505,0.6426,0.1436,0.4958,0.1964,0.4358,0.968,0.509,23.14
0.9966,0.4937,0.794,0.4568,0.1443,0.4712,0.0659,0.7617,0.2445,0.4014,17.69
0.002655,0.634,0.167,0.7397,0.4243,0.752,0.7964,0.012794,0.05472,0.4302,17.83
0.0317,0.2935,0.2051,0.3726,0.7065,0.944,0.4294,0.2281,0.4382,0.773,24.0
0.0609,0.3044,0.1592,0.8857,0.5996,0.7275,0.02779,0.6196,0.1177,0.02039,14.945
0.4463,0.6074,0.8257,0.6274,0.02145,0.1875,0.3752,0.2306,0.1665,0.2214,12.35
0.5166,0.8955,0.5054,0.05923,0.451,0.02505,0.1866,0.3042,0.854,0.3132,16.9
0.541,0.04654,0.1714,0.4834,0.7974,0.372,0.575,0.068,0.66,0.941,24.56
0.3452,0.8735,0.2722,0.8174,0.9277,0.965,0.5933,0.0631,0.2317,0.791,25.38
0.839,0.7505,0.974,0.4495,0.4763,0.921,0.00703,0.1766,0.757,0.528,22.64
0.1049,0.8853,0.759,0.9146,0.9146,0.6274,0.346,0.3125,0.0456,0.8647,24.36
0.376,0.281,0.458,0.6885,0.5737,0.2448,0.6626,0.3105,0.625,0.4285,21.78
0.946,0.84,0.6797,0.712,0.358,0.7812,0.531,0.8984,0.822,0.846,33.34
0.602,0.2372,0.8228,0.375,0.2856,0.2593,0.9907,0.7437,0.305,0.2308,21.11
0.1561,0.603,0.2576,0.352,0.109,0.2272,0.991,0.851,0.006737,0.1267,16.84
0.2205,0.5225,0.126,0.2029,0.4866,0.497,0.904,0.6504,0.895,0.9688,31.67
0.006756,0.542,0.7236,0.5635,0.2993,0.4856,0.1909,0.2401,0.719,0.983,24.73
0.314,0.1808,0.1875,0.2644,0.6406,0.3655,0.4526,0.3877,0.927,0.3142,21.4
0.9033,0.03397,0.6934,0.096,0.2869,0.2937,0.957,0.6494,0.1082,0.978,24.28
0.6255,0.5137,0.858,0.954,0.6123,0.3987,0.759,0.959,0.942,0.4573,32.44
0.673,0.9814,0.3381,0.746,0.7827,0.5757,0.2837,0.05173,0.06573,0.84,20.05
0.04083,0.7686,0.6187,0.817,0.1937,0.7617,0.68,0.1112,0.7485,0.1863,21.56
0.01062,0.6045,0.791,0.1594,0.04507,3.946e-05,0.667,0.0964,0.715,0.3538,16.42
0.741,0.275,0.8413,0.4126,0.4238,0.4028,0.7314,0.5386,0.854,0.06494,22.48
0.0821,0.6577,0.157,0.173,0.693,0.2966,0.2015,0.5205,0.775,0.5376,21.64
0.874,0.725,0.4846,0.889,0.693,0.3865,0.2031,0.954,0.7256,0.304,25.5
0.2379,0.724,0.2017,0.693,0.6313,0.4023,0.4788,0.3179,0.3633,0.7183,22.22
0.525,0.12494,0.4092,0.996,0.804,0.5635,0.11804,0.9077,0.1766,0.0812,19.17
0.6943,0.556,0.7104,0.962,0.4824,0.2988,0.428,0.6973,0.0884,0.4902,20.86
0.07874,0.927,0.296,0.3674,0.743,0.986,0.1567,0.8105,0.536,0.06195,21.98
0.06238,0.0628,0.51,0.895,0.4087,0.0843,0.669,0.009514,0.2678,0.03586,12.37
0.938,0.9917,0.4148,0.276,0.413,0.3992,0.6973,0.1104,0.4602,0.3633,18.2
0.142,0.6533,0.849,0.07367,0.1333,0.6597,0.148,0.9897,0.1471,0.0927,16.23
0.1247,0.3252,0.773,0.691,0.00594,0.9575,0.07117,0.5884,0.5938,0.8145,25.38
0.9717,0.634,0.3333,0.0399,0.404,0.07324,0.4524,0.8926,0.4395,0.7466,22.6
0.3645,0.341,0.8833,0.4807,0.4114,0.0745,0.9507,0.3792,0.7354,0.581,25.03
0.09564,0.1219,0.2319,0.4338,0.5854,0.4392,0.5737,0.10565,0.02577,0.4321,14.7
0.8984,0.972,0.1552,0.861,0.2522,0.4495,0.9097,0.1041,0.02168,0.4565,17.6
0.366,0.454,0.1858,0.972,0.2922,0.9917,0.179,0.0232,0.918,0.0941,19.3
0.8623,0.3862,0.1553,0.549,0.74,0.3105,0.618,0.836,0.1481,0.978,26.4
0.562,0.02678,0.8506,0.1315,0.9907,0.9697,0.2637,0.4722,0.5454,0.996,29.16
0.7124,0.01868,0.05524,0.3933,0.8936,0.0606,0.6187,0.4382,0.854,0.3462,21.9
0.4058,0.6396,0.8467,0.1825,0.0611,0.7437,0.754,0.1461,0.1278,0.9395,21.86
0.6235,0.5044,0.5513,0.3774,0.3208,0.7305,0.31,0.547,0.602,0.108,19.16
0.07825,0.683,0.02873,0.2627,0.6523,0.454,0.2284,0.689,0.9307,0.4844,24.4
0.5093,0.589,0.4368,0.1242,0.89,0.734,0.566,0.4285,0.2297,0.5444,22.2
0.6924,0.4753,0.543,0.3967,0.22,0.00732,0.1792,0.708,0.0935,0.2273,12.49
0.2325,0.364,0.1421,0.61,0.67,0.844,0.8213,0.05222,0.735,0.7344,27.16
0.0391,0.1416,0.8984,0.0977,0.9087,0.1721,0.1715,0.6943,0.2183,0.562,19.42
0.6187,0.827,0.1737,0.10175,0.3948,0.1588,0.8687,0.5635,0.453,0.12494,17.75
0.518,0.2422,0.5723,0.2856,0.0576,0.502,0.514,0.796,0.7695,0.4795,24.11
0.9487,0.10785,0.68,0.8687,0.5366,0.4514,0.7354,0.0793,0.658,0.872,26.56
0.893,0.1593,0.943,0.6606,0.1926,0.3027,0.562,0.0675,0.2256,0.5127,16.58
0.324,0.1443,0.1592,0.7925,0.6597,0.5977,0.6416,0.3772,0.3816,0.9624,26.67
0.8784,0.4216,0.771,0.05453,0.9976,0.2076,0.433,0.6772,0.8257,0.511,25.7
0.2117,0.4248,0.5835,0.8325,0.4329,0.0588,0.99,0.4226,0.417,0.61,23.84
0.2676,0.7075,0.687,0.34,0.5376,0.2542,0.796,0.6206,0.5635,0.6895,26.36
0.6353,0.3262,0.376,0.0755,0.088,0.0245,0.5635,0.582,0.716,0.633,20.66
0.1606,0.978,0.8877,0.7495,0.9443,0.841,0.01082,0.683,0.549,0.9883,31.11
0.732,0.5996,0.8223,0.843,0.9775,0.1373,0.4155,0.1715,0.3665,0.261,18.34
0.08936,0.241,0.2188,0.03035,0.6714,0.7676,0.3682,0.3894,0.3042,0.633,20.36
0.3035,0.3433,0.6025,0.6562,0.386,0.4673,0.05264,0.3706,0.8115,0.5356,21.62
0.903,0.78,0.315,0.8228,0.2847,0.118,0.2023,0.689,0.4414,0.01743,15.33
0.9277,0.3506,0.4963,0.00902,0.4382,0.588,0.03888,0.02953,0.08246,0.544,12.055
0.842,0.6445,0.96,0.2695,0.3352,0.746,0.6963,0.609,0.7935,0.9893,32.12
0.3367,0.3105,0.5464,0.577,0.1313,0.445,0.324,0.4868,0.3364,0.371,17.27
0.05212,0.313,0.1382,0.8687,0.10614,0.4312,0.6396,0.2556,0.6924,0.671,22.98
0.3372,0.1857,0.2384,0.1084,0.347,0.9976,0.05432,0.1672,0.2418,0.2683,13.21
0.4563,0.431,0.1901,0.6216,0.08636,0.03537,0.873,0.5366,0.5703,0.618,22.31
0.927,0.462,0.958,0.1384,0.3872,0.598,0.6387,0.957,0.3516,0.864,28.45
0.5195,0.7197,0.5605,0.1766,0.5557,0.9136,0.457,0.1964,0.996,0.597,26.62
0.0918,0.05286,0.6074,0.3594,0.962,0.5874,0.3528,0.958,0.4011,0.4814,25.5
0.826,0.3037,0.373,0.694,0.748,0.743,0.1676,0.734,0.3733,0.2368,21.1
0.2479,0.612,0.515,0.967,0.252,0.6255,0.524,0.639,0.6523,0.506,26.06
0.04263,0.353,0.955,0.421,0.2803,0.1561,0.3164,0.3884,0.2015,0.871,19.5
0.452,0.358,0.3503,0.3848,0.11646,0.997,0.6865,0.4854,0.529,0.416,23.16
0.7476,0.1661,0.779,0.0517,0.09717,0.806,0.696,0.762,0.8496,0.93,30.98
0.122,0.972,0.754,0.1141,0.11646,0.9966,0.4946,0.3943,0.3665,0.4087,20.61
0.136,0.7466,0.703,0.3281,0.0459,0.893,0.6016,0.3599,0.282,0.6157,21.72
0.6504,0.7188,0.3284,0.1772,0.277,0.401,0.41,0.4963,0.7134,0.492,21.1
0.297,0.5503,0.586,0.5674,0.781,0.1636,0.664,0.6426,0.146,0.605,22.45
0.2288,0.577,0.946,0.9683,0.9155,0.10443,0.0914,0.84,0.1484,0.7617,24.03
0.4365,0.2554,0.14,0.9194,0.776,0.872,0.697,0.31,0.621,0.0954,22.94
0.4895,0.619,0.4429,0.10834,0.819,0.04578,0.4536,0.1327,0.523,0.9453,21.67
0.12036,0.5557,0.589,0.375,0.759,0.553,0.9624,0.8457,0.936,0.5767,33.03
0.012985,0.2478,0.3599,0.798,0.852,0.507,0.336,0.9272,0.2905,0.5107,24.73
0.4827,0.925,0.6455,0.288,0.405,0.8975,0.8936,0.532,0.4487,0.822,29.27
0.8926,0.5776,0.3953,0.0187,0.798,0.7603,0.1327,0.4705,0.719,0.2162,20.2
0.1041,0.08966,0.0913,0.02551,0.3687,0.9106,0.3489,0.9004,0.4797,0.2079,20.48
0.9844,0.732,0.2996,0.2119,0.192,0.5146,0.549,0.905,0.143,0.7183,22.55
0.7505,0.2272,0.7046,0.1946,0.995,0.86,0.02231,0.4622,0.7656,0.3376,23.03
0.379,0.6113,0.1244,0.273,0.688,0.1951,0.7207,0.825,0.0097,0.3716,18.92
0.2712,0.4724,0.281,0.9062,0.2676,0.5356,0.531,0.674,0.4275,0.7383,25.47
0.2039,0.2766,0.006123,0.7026,0.318,0.533,0.4377,0.477,0.614,0.782,24.25
0.01588,0.4692,0.1207,0.816,0.2362,0.812,0.585,0.4653,0.5293,0.4087,22.84
0.494,0.521,0.7837,0.4026,0.4873,0.4504,0.515,0.3801,0.4463,0.3518,19.98
0.2957,0.841,0.5854,0.08453,0.8936,0.564,0.359,0.9883,0.8765,0.11444,25.77
0.626,0.3792,0.4504,0.4514,0.1656,0.937,0.6445,0.2747,0.9014,0.7017,27.3
0.1759,0.7515,0.9424,0.1772,0.1832,0.448,0.872,0.8833,0.01035,0.3752,21.02
0.4775,0.602,0.1478,0.0442,0.792,0.0379,0.492,0.09094,0.7217,0.877,21.64
0.501,0.608,0.1349,0.2744,0.404,0.9927,0.9507,0.977,0.6113,0.9023,33.84
0.5845,0.6914,0.1168,0.3552,0.567,0.849,0.07935,0.992,0.273,0.796,25.27
0.138,0.4165,0.3042,0.0917,0.6577,0.75,0.7197,0.0731,0.2347,0.7075,20.75
0.5464,0.753,0.4834,0.7954,0.013596,0.5923,0.8857,0.3494,0.02646,0.06836,15.71
0.875,0.4973,0.4895,0.318,0.967,0.598,0.937,0.5938,0.8833,0.532,30.92
0.7856,0.6304,0.1943,0.268,0.8716,0.397,0.4766,0.725,0.709,0.7695,27.83
0.07776,0.7285,0.854,0.01295,0.2499,0.2496,0.5757,0.1592,0.09753,0.715,16.5
0.4028,0.0955,0.4436,0.2032,0.4697,0.0048,0.495,0.159,0.8364,0.2078,16.14
0.2065,0.6973,0.2333,0.04498,0.2335,0.513,0.5063,0.901,0.744,0.4841,24.45
0.03537,0.1109,0.6978,0.2448,0.4553,0.11096,0.3638,0.333,0.7607,0.871,23.06
0.115,0.356,0.2776,0.7104,0.0364,0.801,0.7773,0.402,0.5957,0.1893,21.14
0.02716,0.6436,0.388,0.41,0.6562,0.4531,0.6147,0.3916,0.6187,0.535,23.73
0.596,0.3706,0.6064,0.638,0.8516,0.533,0.6978,0.5996,0.2568,0.06076,20.56
0.435,0.5884,0.4734,0.3098,0.852,0.861,0.02423,0.4458,0.1606,0.6377,20.47
0.7104,0.6255,0.2346,0.4932,0.9688,0.9736,0.4817,0.7124,0.71,0.0754,25.55
0.07794,0.2761,0.512,0.153,0.8994,0.606,0.829,0.1637,0.8545,0.1121,22.36
0.106,0.2568,0.614,0.886,0.5464,0.756,0.955,0.6343,0.2942,0.801,29.84
0.7925,0.1205,0.2695,0.5347,0.4915,0.5483,0.7837,0.5,0.1687,0.2257,18.55
0.8433,0.594,0.956,0.899,0.495,0.5645,0.2325,0.4644,0.861,0.2585,23.86
0.8516,0.874,0.666,0.07526,0.5034,0.6147,0.2487,0.509,0.2103,0.435,18.17
0.7144,0.1709,0.865,0.8867,0.4548,0.822,0.8135,0.794,0.532,0.478,29.48
0.1719,0.2627,0.1235,0.105,0.711,0.8486,0.786,0.03772,0.9375,0.7295,26.95
0.0749,0.4233,0.638,0.92,0.6616,0.2211,0.2476,0.2285,0.7095,0.1272,18.11
0.874,0.4521,0.775,0.897,0.5967,0.3428,0.03696,0.10114,0.7563,0.0697,16.4
0.681,0.3845,0.3184,0.2644,0.1791,0.631,0.0764,0.7397,0.3088,0.563,18.86
0.4082,0.3623,0.0349,0.0952,0.901,0.809,0.4353,0.4546,0.1761,0.8794,23.48
0.816,0.8794,0.982,0.03912,0.459,0.0878,0.979,0.3542,0.9565,0.3445,24.34
0.3945,0.9805,0.6475,0.7188,0.001376,0.4956,0.7593,0.623,0.7847,0.3247,25.03
0.8906,0.7793,0.366,0.7124,0.2125,0.951,0.3572,0.05112,0.285,0.3896,17.55
0.9863,0.1837,0.877,0.1724,0.8774,0.486,0.526,0.4653,0.4475,0.1719,19.94
0.338,0.2368,0.06165,0.501,0.01346,0.914,0.8833,0.9995,0.5522,0.8394,30.75
0.01016,0.933,0.3977,0.335,0.526,0.594,0.3826,0.9546,0.729,0.2744,25.1
0.7183,0.3232,0.6416,0.3489,0.4434,0.7485,0.06976,0.5513,0.7563,0.372,21.84
0.717,0.0755,0.2316,0.92,0.3699,0.3228,0.6904,0.9517,0.7695,0.693,29.6
0.761,0.994,0.9995,0.0677,0.8687,0.2046,0.4175,0.1647,0.3933,0.1847,16.16
0.3398,0.596,0.8545,0.866,0.2338,0.8247,0.1432,0.959,0.1857,0.5244,23.73
0.4429,0.667,0.4546,0.8945,0.767,0.1855,0.02553,0.02014,0.4917,0.7476,19.22
0.4355,0.9287,0.2087,0.74,0.2366,0.8228,0.961,0.9756,0.8975,0.2104,30.3
0.2632,0.0407,0.72,0.9893,0.8843,0.2217,0.4092,0.06104,0.7314,0.353,21.0
0.776,0.8906,0.2267,0.7354,0.827,0.693,0.8916,0.8286,0.543,0.532,30.61
0.226,0.3374,0.1985,0.724,0.3984,0.7505,0.3872,0.476,0.361,0.6504,22.66
0.8105,0.955,0.728,0.4385,0.189,0.9307,0.7583,0.4922,0.734,0.4648,27.19
0.1816,0.6426,0.02759,0.5527,0.791,0.3416,0.5664,0.2235,0.6465,0.9614,26.02
0.3623,0.702,0.01016,0.9336,0.226,0.5356,0.6685,0.666,0.3413,0.1121,19.52
0.01897,0.03757,0.3396,0.1805,0.645,0.0683,0.0824,0.0274,0.11053,0.5967,11.12
0.776,0.4275,0.607,0.4268,0.5645,0.3801,0.6587,0.2109,0.686,0.3235,20.9
0.932,0.3604,0.634,0.9233,0.5137,0.255,0.3564,0.1643,0.6445,0.572,21.31
0.898,0.1316,0.4998,0.08887,0.624,0.4102,0.7705,0.213,0.6406,0.2915,19.81
